episode_seed,split,pattern_index,layer_index,mode,intensity_loss_rate
181,train,7,2,0,0.012580018584380695
181,train,7,2,1,0.012443981157595551
181,train,7,2,2,0.01598355710257259
181,train,7,2,3,0.013728854906595754
181,train,7,3,0,0.012256444041499628
181,train,7,3,1,0.014294303598523713
181,train,7,3,2,0.017068003034249716
181,train,7,3,3,0.014611619334366423
181,train,7,4,0,0.011765897683149016
181,train,7,4,1,0.009868152111073945
181,train,7,4,2,0.015723399162595072
181,train,7,4,3,0.01411111538598291
181,train,8,0,0,0.011817881173740044
181,train,8,0,1,0.007915575614797915
181,train,8,0,2,0.010435475885459906
181,train,8,0,3,0.007532028411608087
181,train,8,1,0,0.017308916461690048
181,train,8,1,1,0.015709732363323237
181,train,8,1,2,0.023042058560840798
181,train,8,1,3,0.01624910470615139
181,train,8,2,0,0.00796444751163499
181,train,8,2,1,0.014413525295403271
181,train,8,2,2,0.005790808794968053
181,train,8,2,3,0.009103792722135346
181,train,8,3,0,0.009858653675106552
181,train,8,3,1,0.00971524641930257
181,train,8,3,2,0.007110812036404109
181,train,8,3,3,0.009950288579704565
181,train,8,4,0,0.010116440322813287
181,train,8,4,1,0.014110218305146888
181,train,8,4,2,0.011765189421659012
181,train,8,4,3,0.009188577506079145
181,train,9,0,0,0.005435951212026083
181,train,9,0,1,0.011636882870096558
181,train,9,0,2,0.014804807399935588
181,train,9,0,3,0.008406611626426934
181,train,9,1,0,0.013758006110459594
181,train,9,1,1,0.012300518746954632
181,train,9,1,2,0.015619143092708003
181,train,9,1,3,0.011252968404140855
181,train,9,2,0,0.01601372305037254
181,train,9,2,1,0.01843293439362246
181,train,9,2,2,0.01612633700032857
181,train,9,2,3,0.020731476910873063
181,train,9,3,0,0.004354442278529372
181,train,9,3,1,0.013270485394729897
181,train,9,3,2,0.01728300660432741
181,train,9,3,3,0.011059545822137617
181,train,9,4,0,0.007456188195119021
181,train,9,4,1,0.00852686839069585
181,train,9,4,2,0.003218446368211468
181,train,9,4,3,0.011284541617806634
181,train,10,0,0,0.015387283222222473
181,train,10,0,1,0.02080606068623623
181,train,10,0,2,0.01612557993417611
181,train,10,0,3,0.008832317061673735
181,train,10,1,0,0.00792491955431658
181,train,10,1,1,0.009369405158018795
181,train,10,1,2,0.00819452312908563
181,train,10,1,3,0.0077550795098978
181,train,10,2,0,0.009679823302527436
181,train,10,2,1,0.016586467594733964
181,train,10,2,2,0.017293465977213072
181,train,10,2,3,0.009852762672671028
181,train,10,3,0,0.014855900389066517
181,train,10,3,1,0.014175092383865145
181,train,10,3,2,0.013468179016709653
181,train,10,3,3,0.009438524287002084
181,train,10,4,0,0.009710767810191704
181,train,10,4,1,0.011053065488000635
181,train,10,4,2,0.014646038062124962
181,train,10,4,3,0.01022025096241598
181,train,11,0,0,0.008111055292052395
181,train,11,0,1,0.010316175176342276
181,train,11,0,2,0.010693604625996854
181,train,11,0,3,0.009894690061644298
181,train,11,1,0,0.014023014329036985
181,train,11,1,1,0.009437550097002964
181,train,11,1,2,0.015819520941799413
181,train,11,1,3,0.01641294725188385
181,train,11,2,0,0.009637421902108485
181,train,11,2,1,0.00861523465885686
181,train,11,2,2,0.011537551667515621
181,train,11,2,3,0.009413662156966969
181,train,11,3,0,0.008898882527616198
181,train,11,3,1,0.010304644228169731
181,train,11,3,2,0.012204721023989278
181,train,11,3,3,0.015721803819358844
181,train,11,4,0,0.004189354701020629
181,train,11,4,1,0.013009312751685709
181,train,11,4,2,0.013183397358301412
181,train,11,4,3,0.006131061901512243
181,train,12,0,0,0.01253637358265283
181,train,12,0,1,0.011336941217198568
181,train,12,0,2,0.014449866990398887
181,train,12,0,3,0.008447736063782954
181,train,12,1,0,0.017751239092167383
181,train,12,1,1,0.009884711259446186
181,train,12,1,2,0.011000255223002261
181,train,12,1,3,0.020106200793847593
181,train,12,2,0,0.017652301004501353
181,train,12,2,1,0.010544770879101105
181,train,12,2,2,0.011518233432597606
181,train,12,2,3,0.01458944748373488
181,train,12,3,0,0.014793357188969762
181,train,12,3,1,0.0114183747940247
181,train,12,3,2,0.0145561061285252
181,train,12,3,3,0.014517565731376596
181,train,12,4,0,0.015447414695852113
181,train,12,4,1,0.016235344422397203
181,train,12,4,2,0.0186839013483116
181,train,12,4,3,0.01842162925013773
181,train,13,0,0,0.014105450638746415
181,train,13,0,1,0.007852731990951349
181,train,13,0,2,0.006148092222949174
181,train,13,0,3,0.014751267482944013
181,train,13,1,0,0.011555580007692995
181,train,13,1,1,0.017307456374314384
181,train,13,1,2,0.008524900302171491
181,train,13,1,3,0.011046044582142697
181,train,13,2,0,0.007153568877187313
181,train,13,2,1,0.007800815055530395
181,train,13,2,2,0.009335460374120426
181,train,13,2,3,0.008252977400835375
181,train,13,3,0,0.007227661932138578
181,train,13,3,1,0.006758078354476834
181,train,13,3,2,0.011024560145108785
181,train,13,3,3,0.009529866124280474
181,train,13,4,0,0.014004951973043807
181,train,13,4,1,0.014708139689735866
181,train,13,4,2,0.016222240194612027
181,train,13,4,3,0.01670762447302542
181,train,14,0,0,0.012469849779855066
181,train,14,0,1,0.011356778228069523
181,train,14,0,2,0.006017174129530882
181,train,14,0,3,0.015361855939063121
181,train,14,1,0,0.009356269013525709
181,train,14,1,1,0.007670004317120064
181,train,14,1,2,0.008218752265172104
181,train,14,1,3,0.00594095409301104
181,train,14,2,0,0.01961109437383933
181,train,14,2,1,0.006867366912739798
181,train,14,2,2,0.009652528876813853
181,train,14,2,3,0.00783569600419518
181,train,14,3,0,0.010040026160385296
181,train,14,3,1,0.011411900108740389
181,train,14,3,2,0.010044592079582063
181,train,14,3,3,0.012895853631620125
181,train,14,4,0,0.01390276127575611
181,train,14,4,1,0.013149568891754693
181,train,14,4,2,0.013565946543077793
181,train,14,4,3,0.013288191479093436
181,train,15,0,0,0.01154424080047044
181,train,15,0,1,0.011950859062665924
181,train,15,0,2,0.014145164780581112
181,train,15,0,3,0.012455243297579726
181,train,15,1,0,0.01461856370498891
181,train,15,1,1,0.015909107007196797
181,train,15,1,2,0.013233485947998901
181,train,15,1,3,0.010224387152148061
181,train,15,2,0,0.01142303627066169
181,train,15,2,1,0.010561511478798316
181,train,15,2,2,0.011152484959502903
181,train,15,2,3,0.011601507010196915
181,train,15,3,0,0.010534232196477443
181,train,15,3,1,0.013534902080683992
181,train,15,3,2,0.015144007986954854
181,train,15,3,3,0.011325641191353358
181,train,15,4,0,0.011555672993213636
181,train,15,4,1,0.007752915769843783
181,train,15,4,2,0.00261770906179048
181,train,15,4,3,0.013849302076469824
181,heldout,0,0,0,0.05226830229994529
181,heldout,0,0,1,0.03370803181569231
181,heldout,0,0,2,0.0325866158229898
181,heldout,0,0,3,0.04198653536361253
181,heldout,0,1,0,0.04257954924828809
181,heldout,0,1,1,0.03238014338706015
181,heldout,0,1,2,0.04003476481695466
181,heldout,0,1,3,0.045406665808724544
181,heldout,0,2,0,0.041149380080419205
181,heldout,0,2,1,0.03582145284547853
181,heldout,0,2,2,0.031391051177377935
181,heldout,0,2,3,0.03567766820818391
181,heldout,0,3,0,0.03799526628145124
181,heldout,0,3,1,0.03828795153586957
181,heldout,0,3,2,0.040383850375667205
181,heldout,0,3,3,0.04468354364117782
181,heldout,0,4,0,0.036939096840389596
181,heldout,0,4,1,0.025592640931254584
181,heldout,0,4,2,0.011670164076139404
181,heldout,0,4,3,0.0419161914125382
181,heldout,1,0,0,0.031928875863577656
181,heldout,1,0,1,0.019617151605010902
181,heldout,1,0,2,0.016847548518065827
181,heldout,1,0,3,0.029636614892233445
181,heldout,1,1,0,0.03738488479626631
181,heldout,1,1,1,0.020975565680951002
181,heldout,1,1,2,0.014890613524477871
181,heldout,1,1,3,0.03492140458239609
181,heldout,1,2,0,0.03222249094050278
181,heldout,1,2,1,0.01531308434308038
181,heldout,1,2,2,0.030522833906332363
181,heldout,1,2,3,0.04766260334349371
181,heldout,1,3,0,0.024026202674673928
181,heldout,1,3,1,0.03300590950246631
181,heldout,1,3,2,0.022299912906065537
181,heldout,1,3,3,0.01750931044490637
181,heldout,1,4,0,0.04669068356408072
181,heldout,1,4,1,0.027395449415149608
181,heldout,1,4,2,0.027105228468025995
181,heldout,1,4,3,0.03243822672961402
181,heldout,2,0,0,0.05213946556379165
181,heldout,2,0,1,0.044599883036785956
181,heldout,2,0,2,0.05627947508722331
181,heldout,2,0,3,0.054694709661115545
181,heldout,2,1,0,0.029743951063993
181,heldout,2,1,1,0.03770389837392543
181,heldout,2,1,2,0.023465882049127005
181,heldout,2,1,3,0.030503796441331905
181,heldout,2,2,0,0.03049403945039143
181,heldout,2,2,1,0.035205709110348656
181,heldout,2,2,2,0.04154165394765033
181,heldout,2,2,3,0.04719122320068162
181,heldout,2,3,0,0.02539031317943991
181,heldout,2,3,1,0.019127280534612996
181,heldout,2,3,2,0.013945330291429976
181,heldout,2,3,3,0.03757915250405326
181,heldout,2,4,0,0.04355534432378312
181,heldout,2,4,1,0.021938494179267794
181,heldout,2,4,2,0.03408703992996391
181,heldout,2,4,3,0.025440238440972544
181,heldout,3,0,0,0.0325248735108574
181,heldout,3,0,1,0.04388590568402699
181,heldout,3,0,2,0.03976164049159739
181,heldout,3,0,3,0.011357488226349619
181,heldout,3,1,0,0.054722201479912885
181,heldout,3,1,1,0.038296225042438
181,heldout,3,1,2,0.04121166967160354
181,heldout,3,1,3,0.027105873311399794
181,heldout,3,2,0,0.03960685426308168
181,heldout,3,2,1,0.022679261296200716
181,heldout,3,2,2,0.033061233958967276
181,heldout,3,2,3,0.016130297110281376
181,heldout,3,3,0,0.029293054207810275
181,heldout,3,3,1,0.02921315428736733
181,heldout,3,3,2,0.02438438592255036
181,heldout,3,3,3,0.03268140842187326
181,heldout,3,4,0,0.0495559542491094
181,heldout,3,4,1,0.0554092001026624
181,heldout,3,4,2,0.0436941259632284
181,heldout,3,4,3,0.04134261068728277
181,heldout,4,0,0,0.04358543771700163
181,heldout,4,0,1,0.019539842509048555
181,heldout,4,0,2,0.024069966228980163
181,heldout,4,0,3,0.038909788461050546
181,heldout,4,1,0,0.04494055323654832
181,heldout,4,1,1,0.023884045432617212
181,heldout,4,1,2,0.044867426275755296
181,heldout,4,1,3,0.04469759691940237
181,heldout,4,2,0,0.03762323885380975
181,heldout,4,2,1,0.04613744812686038
181,heldout,4,2,2,0.024108424731246327
181,heldout,4,2,3,0.05128682349680074
181,heldout,4,3,0,0.058984370393897395
181,heldout,4,3,1,0.028898911477281356
181,heldout,4,3,2,0.03596843884722714
181,heldout,4,3,3,0.037100324739369264
181,heldout,4,4,0,0.03682261590973038
181,heldout,4,4,1,0.03460324184876182
181,heldout,4,4,2,0.0258146076295377
181,heldout,4,4,3,0.05452204837173922
181,heldout,5,0,0,0.04738771398241892
181,heldout,5,0,1,0.027788212944303926
181,heldout,5,0,2,0.06441970225681413
181,heldout,5,0,3,0.03333193366019142
181,heldout,5,1,0,0.036066425730578285
181,heldout,5,1,1,0.03337212489198288
181,heldout,5,1,2,0.027445304062883258
181,heldout,5,1,3,0.03914792770691394
181,heldout,5,2,0,0.05899798699765209
181,heldout,5,2,1,0.028765678634319433
181,heldout,5,2,2,0.03613805306596883
181,heldout,5,2,3,0.0420329678742731
181,heldout,5,3,0,0.04665106849790232
181,heldout,5,3,1,0.016522572620768252
181,heldout,5,3,2,0.0297422204284435
181,heldout,5,3,3,0.03555085768768272
181,heldout,5,4,0,0.032863697887549684
181,heldout,5,4,1,0.022000549246396883
181,heldout,5,4,2,0.03435277057803243
181,heldout,5,4,3,0.017242796119326248
181,heldout,6,0,0,0.06817901950807718
181,heldout,6,0,1,0.02971505438198786
181,heldout,6,0,2,0.035517598245099216
181,heldout,6,0,3,0.036238452297424346
181,heldout,6,1,0,0.046343388064063185
181,heldout,6,1,1,0.02387457706141346
181,heldout,6,1,2,0.02893697053269128
181,heldout,6,1,3,0.04293053352832605
181,heldout,6,2,0,0.054820875061358854
181,heldout,6,2,1,0.027150892206776637
181,heldout,6,2,2,0.056432125257897564
181,heldout,6,2,3,0.059639564889470115
181,heldout,6,3,0,0.021167013206132818
181,heldout,6,3,1,0.029508365422722505
181,heldout,6,3,2,0.030990617846218038
181,heldout,6,3,3,0.054137571213122994
181,heldout,6,4,0,0.03898383035572682
181,heldout,6,4,1,0.04542894384867474
181,heldout,6,4,2,0.03310060517631841
181,heldout,6,4,3,0.028173069172446778
181,heldout,7,0,0,0.04669611416826412
181,heldout,7,0,1,0.018644335914575344
181,heldout,7,0,2,0.03275186952634983
181,heldout,7,0,3,0.01518420562306495
181,heldout,7,1,0,0.04860409193695492
181,heldout,7,1,1,0.02078281243600323
181,heldout,7,1,2,0.039525938796559315
181,heldout,7,1,3,0.048811620571573816
181,heldout,7,2,0,0.034786480539850104
181,heldout,7,2,1,0.035132131498372556
181,heldout,7,2,2,0.02514152263866697
181,heldout,7,2,3,0.05228358746098254
181,heldout,7,3,0,0.045850042517755485
181,heldout,7,3,1,0.02591780939058873
181,heldout,7,3,2,0.019279891985195113
181,heldout,7,3,3,0.055608417459888745
181,heldout,7,4,0,0.03917828628869223
181,heldout,7,4,1,0.028735268425023205
181,heldout,7,4,2,0.03245421916637358
181,heldout,7,4,3,0.040490518403413965
181,heldout,8,0,0,0.049851264627991373
181,heldout,8,0,1,0.023230131739815606
181,heldout,8,0,2,0.03157180061968304
181,heldout,8,0,3,0.04792274333632712
181,heldout,8,1,0,0.05600064218063175
181,heldout,8,1,1,0.0453049317531251
181,heldout,8,1,2,0.02312841983350327
181,heldout,8,1,3,0.03710831038412465
181,heldout,8,2,0,0.057104433497602275
181,heldout,8,2,1,0.036845610479240856
181,heldout,8,2,2,0.03765900812175589
181,heldout,8,2,3,0.049252146017231935
181,heldout,8,3,0,0.03613859965635387
181,heldout,8,3,1,0.03402964830056024
181,heldout,8,3,2,0.02839939707350417
181,heldout,8,3,3,0.030113084629299184
181,heldout,8,4,0,0.04854592449383033
181,heldout,8,4,1,0.027267703398515163
181,heldout,8,4,2,0.025409984053829493
181,heldout,8,4,3,0.045762702907779194
181,heldout,9,0,0,0.06745340410487169
181,heldout,9,0,1,0.05383852455966513
181,heldout,9,0,2,0.05119028900232954
181,heldout,9,0,3,0.05102501851923543
181,heldout,9,1,0,0.04458981974457289
181,heldout,9,1,1,0.022693170683504724
181,heldout,9,1,2,0.03446591426365957
181,heldout,9,1,3,0.02464533100240177
181,heldout,9,2,0,0.02719444901794691
181,heldout,9,2,1,0.010517479724107446
181,heldout,9,2,2,0.030634058716124065
181,heldout,9,2,3,0.03891292826420113
181,heldout,9,3,0,0.0377177746687387
181,heldout,9,3,1,0.025545964580091274
181,heldout,9,3,2,0.03677524161093716
181,heldout,9,3,3,0.04409016602933293
181,heldout,9,4,0,0.021986664098276223
181,heldout,9,4,1,0.017000607786689853
181,heldout,9,4,2,0.032861493179639545
181,heldout,9,4,3,0.031208549750367617
181,heldout,10,0,0,0.047504053640202396
181,heldout,10,0,1,0.03486765089648672
181,heldout,10,0,2,0.036909422626011115
181,heldout,10,0,3,0.025053640209904346
181,heldout,10,1,0,0.06648920548259601
181,heldout,10,1,1,0.02997054435917578
181,heldout,10,1,2,0.01823135546205493
181,heldout,10,1,3,0.028457363873031934
181,heldout,10,2,0,0.025066221084264845
181,heldout,10,2,1,0.008
181,heldout,10,2,2,0.028135141728714414
181,heldout,10,2,3,0.03949299521876714
181,heldout,10,3,0,0.02836454021097315
181,heldout,10,3,1,0.01736653028089807
181,heldout,10,3,2,0.030541835518464604
181,heldout,10,3,3,0.031819454019069375
181,heldout,10,4,0,0.03243225025652546
181,heldout,10,4,1,0.02321696506819614
181,heldout,10,4,2,0.04411680479238214
181,heldout,10,4,3,0.05046267685285085
181,heldout,11,0,0,0.05075787759803539
181,heldout,11,0,1,0.036435157748991406
181,heldout,11,0,2,0.026746617966204114
181,heldout,11,0,3,0.029401354257102143
181,heldout,11,1,0,0.028493225839734158
181,heldout,11,1,1,0.040645552551761485
181,heldout,11,1,2,0.03645182873468851
181,heldout,11,1,3,0.02713759163782411
181,heldout,11,2,0,0.031975646119786774
181,heldout,11,2,1,0.015459435312684504
181,heldout,11,2,2,0.01751489749975635
181,heldout,11,2,3,0.03783459246414708
181,heldout,11,3,0,0.04246118284377148
181,heldout,11,3,1,0.04227074832645062
181,heldout,11,3,2,0.031173405477725485
181,heldout,11,3,3,0.04885307456473371
181,heldout,11,4,0,0.032654035291726585
181,heldout,11,4,1,0.03291154599383785
181,heldout,11,4,2,0.0375945419997535
181,heldout,11,4,3,0.034868913538200604
181,heldout,12,0,0,0.05067857408844767
181,heldout,12,0,1,0.034215470649121706
181,heldout,12,0,2,0.04058688792602676
181,heldout,12,0,3,0.046393766073382296
181,heldout,12,1,0,0.06033100748944502
181,heldout,12,1,1,0.01677532673072591
181,heldout,12,1,2,0.02271369653128085
181,heldout,12,1,3,0.04547509555193242
181,heldout,12,2,0,0.052020224528995504
181,heldout,12,2,1,0.02255673934913485
181,heldout,12,2,2,0.036173972987945696
181,heldout,12,2,3,0.03957407423405596
181,heldout,12,3,0,0.04341500755201133
181,heldout,12,3,1,0.030618813928603293
181,heldout,12,3,2,0.025232660250232717
181,heldout,12,3,3,0.032134373621459184
181,heldout,12,4,0,0.020452926092382428
181,heldout,12,4,1,0.03256413865301697
181,heldout,12,4,2,0.04410738099586467
181,heldout,12,4,3,0.03303979501145202
181,heldout,13,0,0,0.05476971500756146
181,heldout,13,0,1,0.030054816602915847
181,heldout,13,0,2,0.025077809552876047
181,heldout,13,0,3,0.03000864417584859
181,heldout,13,1,0,0.0515426753879827
181,heldout,13,1,1,0.03995937707056116
181,heldout,13,1,2,0.02567005640785391
181,heldout,13,1,3,0.026816120929470496
181,heldout,13,2,0,0.033081312827774115
181,heldout,13,2,1,0.02555124869877813
181,heldout,13,2,2,0.025088262494991322
181,heldout,13,2,3,0.03850002072653881
181,heldout,13,3,0,0.05245364020073548
181,heldout,13,3,1,0.025251009331959593
181,heldout,13,3,2,0.0277700119317741
181,heldout,13,3,3,0.035549127199877364
181,heldout,13,4,0,0.036812407465081506
181,heldout,13,4,1,0.025283679247745144
181,heldout,13,4,2,0.04111888256358465
181,heldout,13,4,3,0.02103276004800194
181,heldout,14,0,0,0.036705083255861616
181,heldout,14,0,1,0.008
181,heldout,14,0,2,0.034499277517565624
181,heldout,14,0,3,0.0341307887461851
181,heldout,14,1,0,0.05680444440513881
181,heldout,14,1,1,0.033233190919213756
181,heldout,14,1,2,0.03770039830881154
181,heldout,14,1,3,0.037326834196019884
181,heldout,14,2,0,0.038542329928478926
